date,cat_col,average,minimum,maximum,total_sum,total_count
2022-01-18,New York,5766.5,4097,9097,34599,6
2022-01-18,North Carolina,3418.25,590,6354,13673,4
2022-01-18,Ohio,7818.333333333,5769,9864,23455,3
2022-01-18,Oklahoma,5442,3594,7290,10884,2
2022-01-18,Pennsylvania,7786,7786,7786,7786,1
2022-01-18,Tennessee,5142,5142,5142,5142,1
2022-01-18,Texas,7006.6,1368,9914,70066,10
2022-01-18,Utah,8863,8863,8863,8863,1
2022-01-18,Virginia,6154,6154,6154,6154,1
2022-01-18,Washington,4994.5,912,9077,9989,2
2022-01-18,West Virginia,8763,8763,8763,8763,1
2022-01-18,Wisconsin,6068,6068,6068,6068,1
2022-01-18,,,,,,7
2022-01-19,California,5532.111111111,1868,9999,49789,9
2022-01-19,Colorado,1426,1426,1426,1426,1
2022-01-19,Connecticut,5399,5399,5399,5399,1
2022-01-19,District of Columbia,7204.333333333,5285,9965,21613,3
2022-01-19,Florida,4084.25,316,9194,49011,12
2022-01-19,Illinois,2257,2257,2257,2257,1
2022-01-19,Kentucky,8029,8029,8029,8029,1
2022-01-19,Louisiana,311,311,311,622,2
2022-01-19,Maine,1732,1732,1732,1732,1
2022-01-19,Maryland,447,447,447,894,2
2022-01-19,Massachusetts,3878.333333333,432,7605,11635,3
2022-01-19,Mississippi,9353,9353,9353,9353,1
2022-01-19,Missouri,5344.5,2070,8619,10689,2
2022-01-19,Nevada,4959,4959,4959,4959,1
2022-01-19,New Hampshire,7482,7482,7482,7482,1
2022-01-19,New York,5350.666666667,921,9460,16052,3
2022-01-19,North Carolina,6877.25,3026,8560,27509,4
2022-01-19,North Dakota,5321,5321,5321,5321,1
2022-01-19,Ohio,2142,2142,2142,2142,1
2022-01-19,Oklahoma,3087,2398,3776,6174,2
2022-01-19,Oregon,2775.5,1952,3599,5551,2
2022-01-19,Pennsylvania,6264.333333333,3430,8075,18793,3
2022-01-19,Tennessee,3677,3677,3677,3677,1
2022-01-19,Texas,4938.071428571,1078,9591,69133,14
2022-01-19,Virginia,7151,511,9370,42906,6
2022-01-19,,,,,,6
2022-01-20,Alabama,179,179,179,179,1
2022-01-20,Arizona,5806.666666667,440,8490,17420,3
2022-01-20,California,5304.384615385,625,9820,68957,13
2022-01-20,Connecticut,2849.75,1947,4588,11399,4
2022-01-20,Delaware,5856,5856,5856,5856,1
2022-01-20,District of Columbia,4563.5,3955,5172,9127,2
2022-01-20,Florida,4779.875,518,9155,38239,8
2022-01-20,Georgia,1698,1698,1698,1698,1
2022-01-20,Hawaii,293,293,293,293,1
2022-01-20,Idaho,1462,868,2056,2924,2
2022-01-20,Illinois,9661,9661,9661,9661,1
2022-01-20,Indiana,7971,6035,8939,23913,3
2022-01-20,Kentucky,8722,8722,8722,8722,1
2022-01-20,Louisiana,4853.333333333,1060,6750,14560,3
2022-01-20,Massachusetts,1672,1672,1672,1672,1
2022-01-20,Michigan,9149,9149,9149,9149,1
2022-01-20,Minnesota,4797.5,4110,5485,9595,2
2022-01-20,Mississippi,7321,7321,7321,7321,1
2022-01-20,Nebraska,9165,9165,9165,18330,2
2022-01-20,Nevada,3761,1073,6449,7522,2
2022-01-20,New Hampshire,4378,4378,4378,4378,1
2022-01-20,New Mexico,4728,4728,4728,4728,1
2022-01-20,New York,4313.5,956,9636,17254,4
2022-01-20,North Carolina,354,354,354,354,1
2022-01-20,Ohio,4335.666666667,2054,8888,13007,3
2022-01-20,Oklahoma,5423,5296,5550,10846,2
2022-01-20,Oregon,4889,3769,6400,29334,6
2022-01-20,Pennsylvania,608,608,608,1824,3
2022-01-20,South Dakota,232,232,232,232,1
2022-01-20,Tennessee,6736,6736,6736,13472,2
2022-01-20,Texas,4708.714285714,1826,7613,32961,7
2022-01-20,Virginia,5573.666666667,2245,7238,16721,3
2022-01-20,Washington,9632,9632,9632,9632,1
2022-01-20,Wisconsin,4361,4361,4361,4361,1
2022-01-20,,,,,,12
2022-01-21,Arkansas,3449.5,63,6836,6899,2
2022-01-21,California,5642.764705882,165,9955,95927,17
2022-01-21,Colorado,1567,1567,1567,1567,1
2022-01-21,Connecticut,3398,3398,3398,3398,1
2022-01-21,District of Columbia,2809.75,567,9538,11239,4
2022-01-21,Florida,5542.333333333,2176,9481,66508,12
2022-01-21,Georgia,5608.5,3461,7756,11217,2
2022-01-21,Illinois,5590.25,4470,6780,22361,4
2022-01-21,Kansas,6814.5,6438,7191,13629,2
2022-01-21,Louisiana,1791,1715,1867,3582,2
2022-01-21,Massachusetts,4450,4450,4450,4450,1
2022-01-21,Michigan,3706.75,649,6880,14827,4
2022-01-21,Minnesota,7163.333333333,6916,7631,21490,3
2022-01-21,Missouri,1202,1202,1202,1202,1
2022-01-21,Montana,1160,1160,1160,2320,2
2022-01-21,Nebraska,7695,7695,7695,7695,1
2022-01-21,Nevada,346,346,346,346,1
2022-01-21,New York,5921,4150,7395,17763,3
2022-01-21,Ohio,6763.333333333,1076,9607,20290,3
2022-01-21,Oklahoma,1391,1391,1391,2782,2
2022-01-21,Tennessee,2291,2291,2291,2291,1
2022-01-21,Texas,5293.125,2710,9091,42345,8
2022-01-21,Utah,5679,1395,7821,17037,3
2022-01-21,Virginia,2382.6,307,6169,11913,5
2022-01-21,Washington,3873,3270,4476,7746,2
2022-01-21,,,,,,2
2022-01-22,Arizona,3853,1950,5756,7706,2
2022-01-22,California,4438,879,9330,17752,4
2022-01-22,Colorado,7211.6,5045,8409,36058,5
2022-01-22,Connecticut,2217,2217,2217,2217,1
2022-01-22,Florida,5542.666666667,3221,9911,16628,3
2022-01-22,Georgia,7407.666666667,2347,9938,22223,3
2022-01-22,Idaho,4609,4609,4609,13827,3
2022-01-22,Indiana,496,496,496,1488,3
2022-01-22,Iowa,412,412,412,824,2
2022-01-22,Kansas,378,378,378,378,1
2022-01-22,Louisiana,6200.666666667,4976,8755,37204,6
2022-01-22,Massachusetts,5356,5356,5356,5356,1
2022-01-22,Michigan,3374,1826,4922,6748,2
2022-01-22,Minnesota,9431,9431,9431,9431,1
2022-01-22,Mississippi,5600,5600,5600,5600,1
2022-01-22,Missouri,6017.5,2268,9767,12035,2
2022-01-22,Nevada,4463,4417,4555,13389,3
2022-01-22,New Jersey,3264,3264,3264,3264,1
2022-01-22,New York,4546,3097,5995,9092,2
2022-01-22,North Carolina,405,405,405,405,1
2022-01-22,North Dakota,4052,4052,4052,4052,1
2022-01-22,Ohio,5480,2106,8854,10960,2
2022-01-22,Oklahoma,4812,4812,4812,4812,1
2022-01-22,Oregon,5831,5831,5831,5831,1
2022-01-22,Pennsylvania,4811.571428571,3500,6256,33681,7
2022-01-22,Tennessee,2854,2566,3142,5708,2
2022-01-22,Texas,5945.916666667,2506,9676,71351,12
2022-01-22,Virginia,8369.25,5582,9641,33477,4
2022-01-22,Washington,4661,3057,6265,9322,2
2022-01-22,,,,,,6
2022-01-23,Arizona,7781,5737,9825,15562,2
2022-01-23,California,6002.454545455,105,9330,66027,11
2022-01-23,District of Columbia,3978,3079,4957,15912,4
2022-01-23,Florida,4148.833333333,366,8837,24893,6
2022-01-23,Idaho,5180,5180,5180,5180,1
2022-01-23,Illinois,6315,6315,6315,6315,1
2022-01-23,Iowa,3348,1017,7636,20088,6
2022-01-23,Kansas,2820,2820,2820,2820,1
2022-01-23,Kentucky,4737.75,1567,8332,18951,4
2022-01-23,Louisiana,4242,1630,5548,12726,3
2022-01-23,Massachusetts,2751.333333333,2099,3885,8254,3
2022-01-23,Michigan,6944,6944,6944,6944,1
2022-01-23,Minnesota,2447,2447,2447,2447,1
2022-01-23,Missouri,4293,4229,4357,8586,2
2022-01-23,New York,6817.2,3211,9867,34086,5
2022-01-23,North Carolina,4887,4887,4887,14661,3
2022-01-23,Ohio,4251.666666667,1959,7631,12755,3
2022-01-23,Oklahoma,7119,7119,7119,7119,1
2022-01-23,Oregon,5380,5380,5380,5380,1
2022-01-23,Pennsylvania,3782.5,78,7487,7565,2
2022-01-23,Tennessee,9894,9894,9894,29682,3
2022-01-23,Texas,3429.857142857,1011,6943,24009,7
2022-01-23,Utah,1398,1398,1398,1398,1
2022-01-23,Virginia,6574,6574,6574,6574,1
2022-01-23,Washington,7643,7643,7643,7643,1
2022-01-23,West Virginia,3808.5,927,8209,15234,4
2022-01-23,Wisconsin,2909,2909,2909,2909,1
2022-01-23,,,,,,6
2022-01-24,Alaska,8322.5,7870,8775,16645,2
2022-01-24,Arizona,1309.5,621,1998,2619,2
2022-01-24,California,4557.166666667,2016,9779,27343,6
2022-01-24,Colorado,6895.4,2383,9462,34477,5
2022-01-24,District of Columbia,6176.5,3828,7840,24706,4
2022-01-24,Florida,5122.666666667,4104,7063,15368,3
2022-01-24,Georgia,3963,860,7066,7926,2
2022-01-24,Idaho,2350,2350,2350,2350,1
2022-01-24,Indiana,209,209,209,418,2
2022-01-24,Kansas,7890,5919,9861,15780,2
2022-01-24,Kentucky,4522.333333333,3602,6661,27134,6
2022-01-24,Louisiana,3302.666666667,1600,6708,9908,3
2022-01-24,Massachusetts,9843,9843,9843,9843,1
2022-01-24,Minnesota,3286,280,6292,6572,2
2022-01-24,Mississippi,345,345,345,345,1
2022-01-24,Missouri,2837,2837,2837,2837,1
2022-01-24,Nebraska,3589,3589,3589,3589,1
2022-01-24,Nevada,2127,2127,2127,2127,1
2022-01-24,New Jersey,6808,6808,6808,6808,1
2022-01-24,New Mexico,4976,4976,4976,4976,1
2022-01-24,New York,8991.333333333,8711,9552,26974,3
2022-01-24,North Carolina,3280,3280,3280,9840,3
2022-01-24,Ohio,1699.5,469,2930,3399,2
2022-01-24,Pennsylvania,6181,5480,6882,12362,2
2022-01-24,Tennessee,8921,8921,8921,8921,1
2022-01-24,Texas,4022,1049,9853,48264,12
2022-01-24,Virginia,5468.333333333,4149,6213,16405,3
2022-01-24,Washington,7900,7900,7900,7900,1
2022-01-24,West Virginia,3797.5,1923,5672,7595,2
2022-01-24,Wyoming,1462,1462,1462,1462,1
2022-01-24,,,,,,12
2022-01-25,Alabama,6572.428571429,1152,9889,46007,7
2022-01-25,California,5506.714285714,1068,9171,77094,14
2022-01-25,Colorado,3172.5,1264,5081,6345,2
2022-01-25,Connecticut,836,836,836,1672,2
2022-01-25,District of Columbia,6838.75,5129,9278,27355,4
2022-01-25,Florida,5949.25,738,9157,47594,8
2022-01-25,Georgia,2309.75,1212,5603,9239,4
2022-01-25,Hawaii,7053,7053,7053,7053,1
2022-01-25,Idaho,8509,8509,8509,8509,1
2022-01-25,Illinois,4288,4288,4288,4288,1
2022-01-25,Indiana,6083.25,5205,6376,24333,4
2022-01-25,Iowa,2154,2154,2154,2154,1
2022-01-25,Kentucky,4704,4704,4704,4704,1
2022-01-25,Louisiana,5697,3132,8262,11394,2
2022-01-25,Maryland,4612,4612,4612,4612,1
2022-01-25,Massachusetts,4467,4467,4467,4467,1
2022-01-25,Minnesota,6580,5620,7540,13160,2
2022-01-25,Missouri,2193,259,4127,4386,2
2022-01-25,Nebraska,1491,1491,1491,1491,1
2022-01-25,Nevada,7825,7825,7825,7825,1
2022-01-25,New York,5741.5,4244,8891,22966,4
2022-01-25,North Carolina,4419,4419,4419,4419,1
2022-01-25,Ohio,6067,2666,9468,12134,2
2022-01-25,Pennsylvania,7250.666666667,4563,9115,21752,3
2022-01-25,Texas,7227.166666667,1641,9801,43363,6
2022-01-25,Utah,8373,8373,8373,16746,2
2022-01-25,Virginia,1669,1669,1669,1669,1
2022-01-25,Wisconsin,5758,5758,5758,5758,1
2022-01-25,Wyoming,338,338,338,338,1
2022-01-25,,,,,,8
2022-01-26,Alabama,9736,9736,9736,9736,1
2022-01-26,Alaska,3091,3091,3091,3091,1
2022-01-26,Arizona,3620,1573,9761,14480,4
2022-01-26,California,3486.8,916,6179,17434,5
2022-01-26,Colorado,5325,5325,5325,5325,1
2022-01-26,District of Columbia,5410,5410,5410,5410,1
2022-01-26,Florida,4150.090909091,165,8513,45651,11
2022-01-26,Georgia,3420.666666667,3309,3644,10262,3
2022-01-26,Illinois,3345,818,7930,10035,3
2022-01-26,Indiana,7486,7486,7486,7486,1
2022-01-26,Kentucky,1291,610,2653,3873,3
2022-01-26,Louisiana,7719.333333333,6240,9774,23158,3
2022-01-26,Maryland,2112,2112,2112,2112,1
2022-01-26,Michigan,8233,8233,8233,8233,1
2022-01-26,Minnesota,3431,3431,3431,3431,1
2022-01-26,Mississippi,2474,2474,2474,4948,2
2022-01-26,Missouri,3422.5,1492,4066,13690,4
2022-01-26,Montana,4305.5,494,8117,8611,2
2022-01-26,New Jersey,7389,7389,7389,7389,1
2022-01-26,New Mexico,1803.5,314,3293,3607,2
2022-01-26,New York,7605,7605,7605,7605,1
2022-01-26,North Carolina,4507,1587,9690,13521,3
2022-01-26,Oklahoma,435,435,435,435,1
2022-01-26,Pennsylvania,6625.285714286,1566,8625,46377,7
2022-01-26,Texas,4150.142857143,185,7703,29051,7
2022-01-26,Virginia,997,997,997,997,1
2022-01-26,Washington,5638,5638,5638,5638,1
2022-01-26,Wisconsin,5907,5907,5907,5907,1
2022-01-26,,,,,,3
2022-01-27,Alabama,3495,2871,4119,6990,2
2022-01-27,Alaska,1571,1571,1571,1571,1
2022-01-27,Arizona,1148,1148,1148,1148,1
2022-01-27,Arkansas,334,334,334,668,2
2022-01-27,California,5617,1271,7937,67404,12
2022-01-27,Colorado,7825,7171,8152,23475,3
2022-01-27,Delaware,8398,8398,8398,8398,1
2022-01-27,District of Columbia,7155,6273,8037,42930,6
2022-01-27,Florida,4775.666666667,1518,8611,14327,3
2022-01-27,Georgia,434,434,434,434,1
2022-01-27,Illinois,7461.5,6942,7981,14923,2
2022-01-27,Indiana,5638.666666667,2871,8334,16916,3
2022-01-27,Kentucky,5738,5738,5738,11476,2
2022-01-27,Maryland,6794,6794,6794,13588,2
2022-01-27,Massachusetts,6965,6965,6965,6965,1
2022-01-27,Michigan,7850,7850,7850,7850,1
2022-01-27,Minnesota,6921,6921,6921,6921,1
2022-01-27,Missouri,839,839,839,839,1
2022-01-27,Montana,9730,9730,9730,9730,1
2022-01-27,Nebraska,9302,9302,9302,18604,2
2022-01-27,New Jersey,4917,4917,4917,9834,2
2022-01-27,New York,7343,7343,7343,7343,1
2022-01-27,North Carolina,8056,7048,9064,16112,2
2022-01-27,Ohio,4342.5,409,8595,17370,4
2022-01-27,Pennsylvania,5902.5,3656,8149,11805,2
2022-01-27,South Dakota,5535,5535,5535,5535,1
2022-01-27,Tennessee,7536,7536,7536,7536,1
2022-01-27,Texas,5533.6,195,8701,83004,15
2022-01-27,Washington,2639,2639,2639,5278,2
2022-01-27,,,,,,14
2022-01-28,Alabama,7356,7356,7356,7356,1
2022-01-28,Arizona,2583,2583,2583,2583,1
2022-01-28,California,5217.357142857,348,9410,73043,14
2022-01-28,District of Columbia,1704,1643,1765,3408,2
2022-01-28,Florida,2677.5,720,6024,10710,4
2022-01-28,Illinois,7363,5791,8935,14726,2
2022-01-28,Indiana,7558.5,6474,8612,30234,4
2022-01-28,Kansas,5544.75,4731,7869,22179,4
2022-01-28,Kentucky,7723.333333333,5929,9242,23170,3
2022-01-28,Massachusetts,7134.666666667,6084,7660,21404,3
2022-01-28,Minnesota,2627.5,2442,2813,5255,2
2022-01-28,Mississippi,7646,7646,7646,7646,1
2022-01-28,New Mexico,4126,4126,4126,4126,1
2022-01-28,New York,4868.571428571,215,7807,34080,7
2022-01-28,North Carolina,4256.8,650,9577,21284,5
2022-01-28,North Dakota,9212,9212,9212,9212,1
2022-01-28,Ohio,7858.5,5966,9751,15717,2
2022-01-28,Oregon,9088,9088,9088,9088,1
2022-01-28,Pennsylvania,2469,2469,2469,2469,1
2022-01-28,South Carolina,4227.333333333,386,9522,12682,3
2022-01-28,Tennessee,5705,1507,9663,22820,4
2022-01-28,Texas,5189.875,657,9178,41519,8
2022-01-28,Utah,4784,4623,4945,9568,2
2022-01-28,Virginia,4682,1403,7961,9364,2
2022-01-28,Washington,4857.4,965,9160,24287,5
2022-01-28,,,,,,10
2022-01-29,Alabama,3634,3634,3634,3634,1
2022-01-29,Arizona,5371,2409,8333,10742,2
2022-01-29,California,7329.777777778,5133,9687,65968,9
2022-01-29,Colorado,8050,8050,8050,8050,1
2022-01-29,Delaware,8065,8065,8065,16130,2
2022-01-29,Florida,5650.7,906,8837,56507,10
2022-01-29,Georgia,3168,661,5491,9504,3
2022-01-29,Hawaii,277,277,277,277,1
2022-01-29,Illinois,310.6,118,922,1553,5
2022-01-29,Kansas,4437,1712,7567,13311,3
2022-01-29,Kentucky,6708,6708,6708,6708,1
2022-01-29,Louisiana,4679,2553,6805,9358,2
2022-01-29,Massachusetts,5062,5062,5062,15186,3
2022-01-29,Michigan,2372,2372,2372,2372,1
2022-01-29,Minnesota,2835,2835,2835,2835,1
2022-01-29,Mississippi,1989,1989,1989,1989,1
2022-01-29,Missouri,7970,7970,7970,7970,1
2022-01-29,Nevada,5233,5233,5233,10466,2
2022-01-29,New Jersey,9989,9989,9989,9989,1
2022-01-29,New Mexico,5922.25,2137,7184,23689,4
2022-01-29,New York,6830,2304,9093,20490,3
2022-01-29,North Carolina,3703.666666667,1422,8267,11111,3
2022-01-29,Ohio,3630,1563,7392,14520,4
2022-01-29,Oklahoma,9306,9306,9306,9306,1
2022-01-29,Pennsylvania,8859.75,7259,9882,35439,4
2022-01-29,Tennessee,3728,1047,9090,11184,3
2022-01-29,Texas,6023.444444444,1160,9439,54211,9
2022-01-29,Utah,984,984,984,984,1
2022-01-29,Virginia,4897,2755,5968,14691,3
2022-01-29,Washington,6670,6670,6670,20010,3
2022-01-29,,,,,,16
2022-01-30,Alabama,284,284,284,284,1
2022-01-30,Arkansas,6199,6199,6199,6199,1
2022-01-30,California,6157.4,642,9112,30787,5
2022-01-30,Colorado,5854,5854,5854,5854,1
2022-01-30,Connecticut,3190,2232,4148,6380,2
2022-01-30,District of Columbia,4374.166666667,1274,9436,26245,6
2022-01-30,Florida,7156.333333333,2399,9708,42938,6
2022-01-30,Georgia,5905,4607,6554,17715,3
2022-01-30,Hawaii,7389,7389,7389,7389,1
2022-01-30,Illinois,4822.333333333,295,8863,14467,3
2022-01-30,Indiana,8166.5,7242,9140,32666,4
2022-01-30,Iowa,4608,4608,4608,9216,2
2022-01-30,Massachusetts,6592,6592,6592,6592,1
2022-01-30,Mississippi,6965,6816,7114,13930,2
2022-01-30,Missouri,4188.5,701,7676,8377,2
2022-01-30,Nevada,7038,7038,7038,14076,2
2022-01-30,New York,1405.5,486,2325,2811,2
2022-01-30,North Carolina,119,119,119,119,1
2022-01-30,Oregon,5745,5745,5745,5745,1
2022-01-30,Pennsylvania,3438,3438,3438,3438,1
2022-01-30,Tennessee,5197.2,1904,7705,25986,5
2022-01-30,Texas,5285.5,2529,8801,42284,8
2022-01-30,Virginia,2434.666666667,528,6248,7304,3
2022-01-30,Washington,4620,1817,9234,23100,5
2022-01-30,West Virginia,4099,4099,4099,4099,1
2022-01-30,Wisconsin,2053,2053,2053,2053,1
2022-01-30,,,,,,12
2022-01-31,Alabama,6965.833333333,4735,9768,41795,6
2022-01-31,Arizona,9730,9730,9730,9730,1
2022-01-31,Arkansas,1129,632,1626,2258,2
2022-01-31,California,6021.333333333,784,9705,54192,9
2022-01-31,Colorado,3605.5,2782,5575,14422,4
2022-01-31,Connecticut,930,930,930,1860,2
2022-01-31,District of Columbia,967.5,725,1210,1935,2
2022-01-31,Florida,6047,5145,7851,18141,3
2022-01-31,Georgia,4075,4075,4075,8150,2
2022-01-31,Hawaii,1508,1508,1508,1508,1
2022-01-31,Idaho,7273,7273,7273,7273,1
2022-01-31,Illinois,3367.75,2371,4182,13471,4
2022-01-31,Iowa,4462,4462,4462,8924,2
2022-01-31,Louisiana,4673,4595,4751,9346,2
2022-01-31,Maryland,4794,4794,4794,4794,1
2022-01-31,Michigan,7020,4353,9687,14040,2
2022-01-31,Minnesota,5983,4336,7630,11966,2
2022-01-31,Mississippi,2189,675,3703,4378,2
2022-01-31,Missouri,6663,6663,6663,6663,1
2022-01-31,Nevada,5228,5228,5228,5228,1
2022-01-31,New York,8521,8521,8521,8521,1
2022-01-31,North Carolina,732,732,732,732,1
2022-01-31,Ohio,905,304,2107,2715,3
2022-01-31,Oklahoma,615,615,615,615,1
2022-01-31,Oregon,64,64,64,64,1
2022-01-31,Pennsylvania,6689.8,3991,9353,33449,5
2022-01-31,Rhode Island,9281,9281,9281,9281,1
2022-01-31,South Carolina,8167,8167,8167,8167,1
2022-01-31,Tennessee,6756.666666667,5425,7623,20270,3
2022-01-31,Texas,4497.166666667,944,7927,53966,12
2022-01-31,Virginia,5314.8,1185,8820,26574,5
2022-01-31,Washington,3058,368,5748,6116,2
2022-01-31,,,,,,10
2022-02-01,Arizona,7087.666666667,6580,8103,21263,3
2022-02-01,California,3193.285714286,79,7403,22353,7
2022-02-01,Colorado,6441,6441,6441,6441,1
2022-02-01,District of Columbia,7112,7112,7112,7112,1
2022-02-01,Florida,4520.714285714,804,7601,31645,7
2022-02-01,Georgia,784,784,784,784,1
2022-02-01,Indiana,1588,1588,1588,1588,1
2022-02-01,Kentucky,1343,1343,1343,1343,1
2022-02-01,Louisiana,6416.25,1221,8580,25665,4
2022-02-01,Maryland,6257,4285,8229,12514,2
2022-02-01,Massachusetts,4589,2652,6526,9178,2
2022-02-01,Michigan,7635,7635,7635,7635,1
2022-02-01,Minnesota,2201.5,487,6399,8806,4
2022-02-01,Mississippi,6054,6054,6054,6054,1
2022-02-01,Missouri,3092.666666667,494,4392,9278,3
2022-02-01,Nebraska,2531,2531,2531,2531,1
2022-02-01,New Jersey,5633,5633,5633,5633,1
2022-02-01,New York,6734.833333333,3026,7853,40409,6
2022-02-01,Ohio,1249,1249,1249,1249,1
2022-02-01,Oregon,1967,1967,1967,1967,1
2022-02-01,South Carolina,6926,6926,6926,13852,2
2022-02-01,South Dakota,2920,2920,2920,2920,1
2022-02-01,Tennessee,1138,1138,1138,1138,1
2022-02-01,Texas,6255.333333333,3724,7603,18766,3
2022-02-01,West Virginia,6648,6648,6648,6648,1
2022-02-01,Wisconsin,2738.666666667,400,5265,8216,3
2022-02-01,,,,,,8
2022-02-02,Alabama,6384,1028,9797,19152,3
2022-02-02,Alaska,5834,5834,5834,5834,1
2022-02-02,Arizona,5128.4,1337,9898,25642,5
2022-02-02,Arkansas,6175,6175,6175,6175,1
2022-02-02,California,4615.7,1053,7606,46157,10
2022-02-02,Colorado,7521.333333333,6105,9109,22564,3
2022-02-02,Connecticut,8517,8517,8517,8517,1
2022-02-02,District of Columbia,230,230,230,230,1
2022-02-02,Florida,4982.666666667,3052,7916,14948,3
2022-02-02,Georgia,7083,7083,7083,7083,1
2022-02-02,Indiana,5627.666666667,5100,6683,16883,3
2022-02-02,Maryland,9619.6,8689,9964,48098,5
2022-02-02,Massachusetts,5386.666666667,562,9036,16160,3
2022-02-02,Minnesota,8361,8361,8361,8361,1
2022-02-02,Nebraska,2474,2474,2474,4948,2
2022-02-02,New Mexico,840,840,840,1680,2
2022-02-02,New York,6321.333333333,5892,7180,18964,3
2022-02-02,North Carolina,5476.5,4574,6104,21906,4
2022-02-02,Ohio,1764,1764,1764,1764,1
2022-02-02,Oklahoma,2418,369,4467,4836,2
2022-02-02,Pennsylvania,7243,7243,7243,7243,1
2022-02-02,South Carolina,5189,5189,5189,5189,1
2022-02-02,Tennessee,2158,2158,2158,2158,1
2022-02-02,Texas,3864,1538,6729,19320,5
2022-02-02,Virginia,5100.5,1857,9249,40804,8
2022-02-02,Washington,5566.333333333,1694,8840,16699,3
2022-02-02,Wisconsin,5166.25,1499,8751,20665,4
2022-02-02,,,,,,17
2022-02-03,Alabama,9546,9546,9546,9546,1
2022-02-03,California,4672.833333333,492,9480,84111,18
2022-02-03,Colorado,8134,8134,8134,8134,1
2022-02-03,Connecticut,8796,8796,8796,8796,1
2022-02-03,District of Columbia,3024,3024,3024,9072,3
2022-02-03,Florida,4387,324,9915,26322,6
2022-02-03,Georgia,5534.833333333,4198,7319,33209,6
2022-02-03,Illinois,5118,5118,5118,5118,1
2022-02-03,Indiana,3344,1805,7655,16720,5
2022-02-03,Iowa,7807,7807,7807,7807,1
2022-02-03,Kansas,5349,5349,5349,5349,1
2022-02-03,Louisiana,3758,8,5633,11274,3
2022-02-03,Michigan,8301,8301,8301,8301,1
2022-02-03,Minnesota,720,720,720,720,1
2022-02-03,Missouri,3654,3654,3654,10962,3
2022-02-03,Nevada,3348,3348,3348,3348,1
2022-02-03,New Jersey,3915,3915,3915,3915,1
2022-02-03,New Mexico,9384,9384,9384,9384,1
2022-02-03,New York,5416,3473,7416,16248,3
2022-02-03,North Carolina,8475,8040,9345,25425,3
2022-02-03,Ohio,2002.5,576,3429,4005,2
2022-02-03,Oklahoma,1302,1302,1302,1302,1
2022-02-03,Pennsylvania,8807.8,7583,9971,44039,5
2022-02-03,Tennessee,8086.5,7614,8559,16173,2
2022-02-03,Texas,4543.090909091,412,8599,49974,11
2022-02-03,Virginia,3619.5,3384,3855,7239,2
2022-02-03,West Virginia,4141.5,1566,6717,8283,2
2022-02-03,Wisconsin,3629,3629,3629,3629,1
2022-02-03,,,,,,6
2022-02-04,Alabama,4984,564,9404,9968,2
2022-02-04,California,4033.538461538,330,9146,52436,13
2022-02-04,Colorado,4205,4205,4205,4205,1
2022-02-04,District of Columbia,3856,1539,6173,7712,2
2022-02-04,Florida,5790.8,170,9868,28954,5
2022-02-04,Georgia,9019.5,8760,9798,36078,4
2022-02-04,Illinois,289.666666667,16,837,869,3
2022-02-04,Iowa,8295,8295,8295,8295,1
2022-02-04,Kansas,1715,1715,1715,3430,2
2022-02-04,Louisiana,5015,5015,5015,5015,1
2022-02-04,Maryland,9309,9309,9309,9309,1
2022-02-04,Massachusetts,1868.5,1435,2302,3737,2
2022-02-04,Michigan,5828,2660,9002,23312,4
2022-02-04,Minnesota,3873.5,2296,5451,7747,2
2022-02-04,Missouri,9036,9036,9036,9036,1
2022-02-04,Nebraska,7097,7097,7097,7097,1
2022-02-04,New York,7197.8,2323,9148,35989,5
2022-02-04,North Carolina,9749,9749,9749,9749,1
2022-02-04,Ohio,2472.6,815,3676,12363,5
2022-02-04,Oklahoma,5474,4817,6131,10948,2
2022-02-04,Pennsylvania,4759.666666667,2401,7379,14279,3
